id,account_state,risk_level,date_of_birth,state,zipcode,platform,created_at
253150,complete,2,1981-01-19,AZ,85308,android,2016-06-10 02:54:39.500672
263161,complete,1,1981-02-02,NY,11208,android,2016-06-03 01:04:56.873334
263214,complete,2,1980-07-22,CA,92620,android,2016-06-04 01:03:56.870561
268782,complete,2,1977-11-15,TX,75149,ios,2016-06-07 14:44:00.484998
276960,complete,3,1984-06-22,TN,37075,ios,2016-06-17 23:58:14.897713
276962,complete,2,1984-06-05,TN,38119,android,2016-06-17 23:54:14.455745
268832,closed,3,1982-03-18,ME,04101,ios,2016-06-07 15:46:35.858173
271539,complete,1,1991-07-09,GA,30736,android,2016-06-10 22:05:37.807568
279523,complete,2,1988-01-16,TN,37416,android,2016-06-20 21:27:07.618388
275034,complete,2,1987-09-01,CA,92109,ios,2016-06-15 05:50:24.920574
263238,complete,2,1987-05-20,NV,89129,android,2016-06-03 01:55:52.422331
276890,complete,2,1982-03-12,OH,44221,android,2016-06-17 22:17:54.564574
276841,complete,1,1993-04-29,OR,97132,android,2016-06-17 23:01:54.488054
276949,complete,2,1961-11-11,VA,23231,android,2016-06-17 23:40:51.738608
277000,complete,2,1993-06-10,TN,37914,android,2016-06-18 00:55:36.129665
337681,complete,2,1972-03-01,AR,72355,ios,2016-07-16 13:01:35.459714
332083,complete,3,1984-03-12,MD,21090,android,2016-07-14 12:08:03.256871
263379,complete,2,1973-08-31,TN,37013,ios,2016-06-03 10:58:34.439481
268789,complete,2,1989-08-09,IL,60074,ios,2016-06-07 14:55:12.390103
267957,complete,3,1986-05-17,MA,01571,ios,2016-06-15 11:45:21.972503
263173,complete,2,1982-03-16,FL,32570,android,2016-06-15 17:51:30.296735
330895,complete,3,1986-05-05,CA,90019,ios,2016-07-13 23:56:39.967792
268808,complete,2,1997-08-05,GA,30554,ios,2016-06-07 15:23:00.426961
275044,complete,2,1982-06-03,TX,77004,android,2016-06-15 06:03:43.045583
275199,complete,2,1962-10-26,NY,10312,android,2016-06-15 14:03:59.27573
230549,complete,3,1996-09-09,AZ,85003,ios,2016-06-06 18:05:53.625463
263479,complete,2,1983-03-01,PA,18901,android,2016-06-03 04:06:16.611826
271657,complete,3,1983-04-21,AL,36830,ios,2016-06-11 01:52:23.637031
271586,complete,1,1998-05-10,WA,98014,android,2016-06-10 23:42:30.901245
275083,complete,2,1990-01-07,CA,94041,android,2016-06-15 07:23:44.189333
276889,complete,1,1976-02-04,FL,33179,android,2016-06-17 22:19:18.980457
263202,complete,2,1985-12-24,MI,49503,android,2016-06-03 01:37:22.579281
268792,complete,2,1984-01-05,CA,92880,android,2016-06-07 15:43:46.894346
72760,complete,3,1994-03-20,IN,46038,ios,2016-06-10 22:34:20.271232
263205,complete,2,1964-08-04,TX,77088,ios,2016-06-03 11:57:00.97226
271626,complete,2,1991-02-10,AZ,85326,ios,2016-06-11 00:43:52.28835
222874,complete,1,1982-06-08,CA,90026,android,2016-06-11 14:31:34.951531
222936,complete,2,1987-04-09,IN,47610,android,2016-07-05 13:33:50.325232
263201,complete,2,1973-06-22,SC,29707,android,2016-06-03 01:35:38.655523
268795,complete,2,1979-12-30,DC,20019,android,2016-06-07 15:05:38.087304
263272,complete,2,1990-01-11,MD,20785,android,2016-06-03 02:11:13.881472
263418,complete,1,1996-05-16,FL,33610,android,2016-06-03 03:25:04.0381
271682,complete,2,1988-03-30,MN,55441,android,2016-06-11 02:58:41.862938
271733,complete,2,1992-07-07,TX,77365,ios,2016-06-11 04:51:56.67499
275054,complete,1,1992-03-27,GA,30277,android,2016-06-15 06:18:49.531084
14878,complete,1,1989-09-13,MS,39211,ios,2016-06-15 12:26:04.179339
275174,complete,1,1988-09-21,CA,90011,ios,2016-06-15 13:28:30.32263
330927,complete,1,1980-08-27,FL,32712,android,2016-07-13 23:56:57.277644
222972,complete,2,1985-09-23,KY,42003,android,2016-06-08 12:19:40.466525
263219,complete,2,1981-06-27,OH,44256,ios,2016-06-03 01:44:39.624447
271597,complete,1,1988-09-13,CA,95608,android,2016-06-10 23:55:54.797083
271681,complete,3,1994-06-02,CA,92127,ios,2016-06-11 02:58:30.43302
7240,complete,1,1980-09-10,MD,21218,ios,2016-06-10 23:27:52.222734
246095,complete,2,1984-06-24,MO,64030,android,2016-06-08 20:35:54.539851
263223,complete,2,1986-03-06,MI,48092,ios,2016-06-03 01:48:29.299365
263247,complete,2,1990-12-16,ME,04861,android,2016-06-03 02:09:31.506372
271565,complete,2,1980-11-28,MD,20783,android,2016-06-10 22:57:54.380453
330929,complete,2,1997-09-07,IL,60612,android,2016-07-13 23:57:54.761957
271652,complete,2,1978-11-04,FL,32259,ios,2016-06-11 01:36:58.811003
271584,complete,2,1979-06-15,GA,30740,ios,2016-07-07 17:14:57.063462
72474,complete,1,1994-04-08,OK,73135,ios,2016-06-11 01:17:11.7285
271704,complete,3,1986-05-26,MN,55317,ios,2016-06-11 13:27:33.470375
275068,complete,2,1982-07-07,WA,98383,android,2016-06-17 04:48:40.096486
276898,complete,1,1989-10-08,FL,32607,android,2016-06-17 22:23:26.444568
275166,complete,2,1996-02-18,CA,92675,android,2016-06-15 13:44:27.855244
268799,complete,3,1967-07-17,FL,32092,ios,2016-06-07 19:40:23.922986
271817,complete,3,1971-09-07,NY,10605,ios,2016-06-11 11:34:30.893261
275147,complete,2,1996-08-14,CA,92277,android,2016-06-15 11:49:45.450199
263254,complete,1,1970-03-20,MO,65616,android,2016-06-03 17:09:53.411265
271583,closed,1,1993-04-05,NY,11212,android,2016-06-10 23:35:30.096495
215563,complete,2,1998-05-08,CA,94066,android,2016-06-06 13:32:19.547328
332084,complete,2,1973-09-29,MO,65202,android,2016-07-14 12:09:15.205049
271610,complete,2,1988-03-27,MO,63301,android,2016-06-11 00:19:09.954437
271742,complete,2,1989-03-21,VA,23325,ios,2016-06-11 05:13:13.132627
271728,complete,2,1989-12-17,FL,32789,ios,2016-06-11 04:59:57.862293
275074,closed,3,1973-07-23,CA,94551,android,2016-06-15 07:10:05.95489
275117,complete,1,1960-12-22,AL,36605,android,2016-06-23 02:31:34.830965
92069,complete,2,1991-12-23,IL,60505,ios,2016-06-15 11:44:50.814827
263256,complete,1,1996-09-01,NJ,07201,android,2016-06-03 10:55:38.389745
271576,complete,2,1972-08-05,FL,32806,ios,2016-06-10 23:17:21.482794
271706,complete,1,1988-10-02,TX,76040,android,2016-06-19 19:42:19.067875
275077,complete,2,1978-12-16,IL,60411,ios,2016-06-23 17:25:05.218424
276974,complete,2,1965-09-04,TX,76710,ios,2016-06-18 00:34:04.00658
275186,complete,2,1971-07-14,NM,87123,android,2016-06-15 14:50:37.85325
280615,complete,2,1987-12-11,CA,90804,ios,2016-06-21 22:34:27.683621
280616,complete,1,1971-08-29,CA,95407,ios,2016-06-21 22:54:32.513864
201811,closed,2,1980-07-16,SC,29063,android,2016-06-01 11:24:53.685473
230398,complete,1,1994-04-19,MD,20602,ios,2016-07-01 08:13:42.288565
268802,complete,2,1993-03-15,TX,77070,ios,2016-06-07 15:15:17.936248
190282,complete,2,1988-11-05,MD,21054,android,2016-06-13 20:19:38.052521
263265,complete,2,1959-06-21,IN,46808,android,2016-06-03 02:18:27.536704
268804,complete,2,1996-07-30,NC,27526,ios,2016-06-07 15:17:04.346468
22437,complete,1,1995-01-16,WI,53216,ios,2016-06-17 22:53:14.264432
280761,complete,3,1985-01-29,NC,28215,android,2016-06-22 01:06:53.230714
280617,complete,2,1976-03-27,HI,96753,ios,2016-06-21 22:30:50.516923
281388,complete,2,1986-12-07,CA,90025,ios,2016-06-22 18:12:48.463012
273344,complete,2,1980-05-21,HI,96706,android,2016-06-22 19:12:26.939109
281855,complete,2,1975-01-08,PA,18964,ios,2016-06-23 02:36:22.70347
275932,complete,2,1986-12-13,CO,80003,ios,2016-06-16 15:00:53.417291
253248,complete,3,1985-12-10,MD,21001,ios,2016-06-14 02:00:24.672434
237605,complete,2,1991-11-29,OK,74011,ios,2016-06-10 23:20:22.701398
271725,complete,3,1995-08-23,CT,06791,ios,2016-06-11 04:36:49.257862
219712,complete,2,1965-02-06,OK,73115,ios,2016-06-17 22:28:23.244519
275167,complete,2,1985-06-21,VA,23324,ios,2016-06-15 13:06:35.945305
263172,complete,2,1989-07-10,AZ,85388,android,2016-06-03 02:08:13.912359
89244,complete,2,1990-04-16,FL,32092,ios,2016-06-07 15:14:14.6799
271705,complete,2,1967-05-30,WI,53089,android,2016-06-11 03:49:22.711325
268833,complete,2,1993-08-13,IN,46176,android,2016-06-07 15:52:09.160956
275099,complete,1,1997-06-20,LA,71203,ios,2016-06-15 08:08:06.830919
271581,complete,2,1983-08-06,CA,92821,ios,2016-06-10 23:52:40.246653
271772,complete,2,1969-04-25,CA,92376,ios,2016-06-16 08:43:00.311664
275154,complete,1,1989-01-24,OH,43608,ios,2016-06-15 15:45:51.379395
273458,complete,2,1991-05-15,IN,46410,android,2016-06-17 22:30:32.621285
276913,closed,3,1997-01-05,TX,76034,ios,2016-06-17 22:38:20.607066
279525,complete,2,1987-02-04,NY,10701,ios,2016-06-20 21:37:08.0499
330900,complete,2,1977-12-21,SC,29206,android,2016-07-13 23:59:39.560851
263334,complete,3,1984-06-02,MO,65202,ios,2016-06-03 02:41:55.681634
263405,closed,2,1987-12-04,TX,78247,ios,2016-06-03 03:31:46.161009
263304,complete,2,1991-10-31,NY,13348,ios,2016-06-03 02:27:10.571
263297,complete,2,1991-08-28,NC,28269,ios,2016-06-03 02:23:19.903837
263393,complete,2,1997-01-26,CA,94545,android,2016-06-03 03:15:53.574095
268829,complete,2,1978-07-13,NV,89503,ios,2016-06-07 15:39:55.500509
271587,in_closing_process,2,1990-09-16,NY,11429,android,2016-06-10 23:47:01.834099
263391,closed,2,1984-01-28,WA,98837,ios,2016-06-28 00:42:28.884625
263311,complete,2,1977-08-26,CO,80526,android,2016-06-03 02:32:24.207515
330894,complete,2,1968-03-01,WI,53916,android,2016-07-14 00:13:44.100122
268814,complete,2,1982-11-21,TX,77088,ios,2016-06-07 15:29:36.494966
253430,complete,2,1988-06-28,OH,43227,android,2016-06-15 14:15:11.821337
271684,complete,2,1989-11-26,FL,34480,ios,2016-06-11 03:09:58.184677
271801,complete,1,1945-06-20,ME,04062,ios,2016-06-11 09:47:35.788366
271609,complete,1,1997-05-19,TX,78666,android,2016-06-11 00:19:34.172874
337682,complete,2,1985-01-07,GA,31419,android,2016-07-16 13:02:46.640029
268848,complete,2,1976-11-01,TX,77449,ios,2016-06-07 16:14:04.607994
330932,complete,1,1998-05-15,NV,89145,ios,2016-07-14 00:00:03.900728
263448,complete,2,1998-06-01,CA,92131,ios,2016-06-03 03:45:14.72181
275122,complete,2,1993-07-25,NJ,08105,ios,2016-06-15 10:17:52.303119
279527,complete,2,1989-10-29,CA,95307,ios,2016-06-20 21:34:14.03611
276910,complete,1,1989-01-26,OH,44646,android,2016-06-17 23:05:50.919744
259268,complete,2,1977-04-15,MD,20716,ios,2016-06-17 23:13:02.01787
280614,complete,1,1992-04-10,MI,48858,android,2016-06-21 22:26:38.366038
280626,complete,3,1988-07-17,MI,48092,android,2016-06-21 22:48:55.374781
280658,complete,2,1990-11-13,NJ,08260,ios,2016-06-21 23:22:27.456686
263751,complete,2,1973-07-30,TX,77316,ios,2016-06-07 11:12:38.072005
263341,complete,2,1988-01-10,TX,75214,android,2016-06-03 02:45:15.351225
202249,complete,2,1982-06-09,CO,81001,android,2016-06-03 06:58:49.041928
263728,complete,2,1996-12-18,TX,75602,ios,2016-06-03 10:51:02.826555
263666,complete,2,1978-11-30,OK,73149,android,2016-06-03 07:38:57.469505
263794,closed,3,1975-10-31,MI,49428,android,2016-06-30 15:58:19.628158
263329,complete,2,1985-01-24,AL,35906,ios,2016-06-03 12:35:06.30764
263581,complete,2,1998-01-20,CA,95204,ios,2016-06-07 02:08:41.69705
271594,complete,1,1992-05-10,PA,19006,android,2016-06-10 23:51:14.772046
271634,closed,2,1986-01-24,MD,21136,ios,2016-06-11 01:03:05.809034
337746,complete,1,1991-08-01,VT,05403,ios,2016-07-16 13:58:23.213892
246219,complete,1,1993-12-27,CO,80524,ios,2016-07-10 21:50:44.069976
263332,closed,2,1997-03-23,MA,02458,ios,2016-06-03 02:39:19.268169
263459,complete,2,1996-08-13,CA,95747,ios,2016-06-03 03:43:12.989493
263502,complete,2,1995-08-25,GA,30809,ios,2016-06-03 04:12:00.262589
263753,complete,1,1995-03-03,NY,11236,ios,2016-06-03 11:49:48.678498
263343,complete,2,1992-11-19,MI,48227,android,2016-06-03 02:53:36.385031
262250,complete,1,1993-03-02,AZ,85008,ios,2016-06-03 07:10:40.615737
263674,complete,2,1992-12-16,CA,95678,ios,2016-06-03 07:48:54.716604
263621,complete,1,1998-04-28,CA,90803,ios,2016-06-10 03:28:58.559311
271722,complete,2,1978-07-26,CA,94132,ios,2016-06-11 04:26:48.193526
275165,complete,2,1965-01-10,IN,46214,ios,2016-06-15 12:59:19.313197
276911,complete,1,1997-07-29,NC,27410,ios,2016-06-17 22:42:23.172606
54088,complete,2,1987-07-30,MD,21223,ios,2016-06-20 21:41:06.114506
258676,complete,2,1989-12-10,FL,34741,android,2016-06-02 10:25:03.852808
55744,complete,2,1988-08-17,WA,98031,ios,2016-06-03 03:28:12.53572
268823,complete,2,1980-10-14,NY,12980,android,2016-06-07 15:39:17.607486
8862,complete,2,1982-03-01,TX,78201,ios,2016-06-07 17:07:05.496061
268824,complete,3,1988-07-26,NY,10980,android,2016-06-07 15:41:07.529206
275236,complete,3,1983-04-11,CA,92376,ios,2016-06-15 15:03:03.628782
277084,complete,1,1991-10-26,PA,18372,android,2016-06-18 02:46:15.680467
277088,complete,2,1993-08-23,GA,30467,android,2016-06-18 02:56:37.62108
271602,complete,2,1964-06-26,FL,33478,ios,2016-06-18 23:26:56.689863
262330,complete,1,1996-05-25,SC,29708,android,2016-06-20 21:40:58.698023
330935,complete,3,1979-03-02,FL,33138,android,2016-07-14 00:02:42.487587
332056,complete,2,1986-10-10,NE,68134,android,2016-07-14 12:09:18.235852
219445,closed,1,1995-04-04,NY,14228,android,2016-06-11 08:09:11.884318
330934,complete,1,1993-12-31,MI,49841,android,2016-07-14 00:02:41.421964
271795,closed,1,1987-10-25,TX,78223,ios,2016-06-11 09:05:59.976834
277037,complete,1,1979-11-23,KS,67216,android,2016-06-18 01:29:36.164256
195800,closed,1,1981-10-02,NY,11357,android,2016-06-18 05:20:29.749227
263364,complete,2,1989-01-01,IA,52317,android,2016-06-03 03:01:04.273037
263368,complete,2,1985-09-14,OH,45814,android,2016-06-03 13:47:15.516559
330911,complete,2,1981-11-24,TX,78660,ios,2016-07-14 00:04:17.644283
271683,complete,1,1990-04-27,TX,78207,android,2016-06-11 03:02:59.888413
271712,complete,2,1987-10-05,PA,19129,android,2016-06-11 04:03:03.400201
271608,complete,1,1974-09-24,VA,23669,android,2016-06-11 04:50:54.155862
251386,complete,2,1969-06-20,FL,32068,ios,2016-06-17 22:41:25.336248
272857,complete,2,1982-08-29,TX,78217,android,2016-06-17 23:00:01.39804
138277,complete,2,1988-10-18,CA,93021,ios,2016-06-17 23:19:48.124578
276881,complete,1,1996-06-12,NY,10473,ios,2016-06-18 00:05:57.797749
273519,complete,2,1994-11-13,TX,75062,ios,2016-06-18 00:13:40.441834
259239,complete,2,1974-10-24,OH,45217,ios,2016-06-10 19:28:34.9906
277044,complete,2,1993-09-16,MI,49729,ios,2016-06-18 01:47:25.398722
277192,complete,1,1976-04-19,WA,98405,android,2016-06-18 05:32:19.144136
279535,complete,2,1993-03-14,TX,76504,ios,2016-06-20 21:43:27.727492
279828,complete,2,1995-02-24,NY,10973,android,2016-06-21 22:33:46.109206
190764,complete,2,1984-04-08,NC,28078,android,2016-07-06 23:56:43.316681
261734,complete,2,1983-09-19,MN,55430,android,2016-06-01 22:36:32.417683
263376,complete,2,1983-11-21,GA,30506,ios,2016-06-03 03:07:57.408257
268892,closed,2,1957-01-02,FL,33467,ios,2016-06-07 17:20:16.830247
268896,complete,2,1984-08-23,OR,97701,ios,2016-06-07 17:18:32.373579
271613,complete,2,1993-09-14,FL,33773,ios,2016-06-11 00:39:14.804266
275159,complete,2,1996-11-19,CA,95407,ios,2016-06-15 12:59:11.421892
330949,complete,1,1995-08-11,AR,72034,android,2016-07-14 00:09:00.175953
209382,complete,3,1969-07-01,FL,33467,android,2016-06-25 23:20:58.143505
271615,complete,1,1992-03-12,WA,98292,ios,2016-06-11 00:42:51.274024
263377,complete,2,1985-10-01,MI,48307,android,2016-06-03 03:09:36.229151
268851,complete,1,1997-07-15,TX,77082,android,2016-06-07 16:37:27.105712
268905,complete,1,1996-10-28,CA,94589,ios,2016-06-07 18:20:04.964696
271618,complete,2,1983-12-16,TX,76528,ios,2016-06-11 00:32:51.605666
98483,closed,2,1987-07-27,AZ,85212,ios,2016-06-17 22:41:22.80579
276927,complete,2,1959-09-06,TX,77407,ios,2016-06-17 23:01:41.479027
276937,complete,1,1994-05-29,FL,32907,android,2016-06-17 23:20:09.024166
263394,complete,2,1985-08-25,FL,32789,ios,2016-06-03 03:36:20.470735
268830,complete,2,1994-04-23,PA,19006,ios,2016-06-07 15:42:48.706882
271651,complete,2,1987-08-01,KY,40601,ios,2016-06-11 01:32:08.890288
271765,complete,1,1993-02-07,CA,94533,ios,2016-06-11 06:18:41.937552
271775,complete,2,1971-07-13,AZ,85338,ios,2016-06-11 07:24:42.383954
271791,complete,2,1995-04-07,NY,10308,ios,2016-06-11 08:33:50.300874
266030,complete,2,1962-04-24,IL,60459,ios,2016-06-07 15:46:12.977909
271619,complete,2,1981-01-26,NY,11205,ios,2016-06-11 00:52:11.331927
271694,complete,2,1995-09-18,NY,13148,ios,2016-06-11 03:39:26.431453
263386,complete,2,1989-09-08,GA,30345,android,2016-06-03 03:12:52.302516
247693,complete,2,1970-12-27,FL,34608,ios,2016-06-03 13:02:28.937558
263404,complete,2,1992-03-06,MD,20877,android,2016-06-03 03:37:02.321808
263706,complete,2,1987-11-21,AZ,85015,android,2016-06-03 10:00:11.841306
263667,complete,2,1992-09-03,MO,63136,ios,2016-06-03 07:44:24.758441
263815,complete,3,1983-07-18,CA,92544,ios,2016-06-03 13:35:47.215731
215689,complete,2,1990-08-05,MD,20720,android,2016-06-08 00:59:14.103483
330948,complete,2,1995-04-04,NJ,07032,ios,2016-07-14 00:05:03.127092
263408,complete,1,1994-01-26,CA,93065,ios,2016-06-03 03:18:58.961454
271642,complete,1,1988-11-28,UT,84070,ios,2016-06-11 01:21:57.892368
252298,complete,2,1947-08-09,TX,77064,android,2016-06-17 22:46:46.640619
263481,complete,2,1972-04-06,TX,76053,android,2016-06-08 16:45:57.896527
263639,complete,3,1989-07-20,CA,94010,android,2016-06-03 16:04:29.08323
263422,complete,2,1997-03-07,OH,44212,ios,2016-06-03 19:08:19.711861
263632,complete,2,1990-07-12,WA,98007,ios,2016-06-03 07:01:57.479643
268941,complete,2,1991-07-17,CA,90640,ios,2016-06-07 18:03:46.827761
268840,closed,2,1958-12-08,MD,21678,android,2016-06-07 17:11:28.42414
275173,complete,2,1978-01-04,LA,70471,android,2016-06-15 13:13:52.649883
275209,complete,2,1985-06-28,GU,96929,ios,2016-06-15 22:40:00.014937
276919,complete,2,1968-11-12,FL,34994,ios,2016-06-17 22:52:05.504392
253305,complete,2,1994-09-13,PA,19468,ios,2016-06-02 20:56:19.341514
263429,complete,2,1980-09-22,CA,90048,android,2016-06-03 03:30:50.94543
330946,complete,2,1972-12-18,AZ,85374,ios,2016-07-14 00:05:58.908292
258533,complete,2,1975-11-24,NC,28027,ios,2016-06-02 12:22:13.629367
263513,complete,1,1984-09-17,CA,92308,android,2016-06-03 04:18:33.333654
263709,complete,1,1994-08-28,NJ,07106,ios,2016-06-03 10:19:58.471162
268841,closed,2,1987-03-18,OH,45005,android,2016-06-07 16:07:00.128509
256696,complete,2,1987-06-03,CA,91403,ios,2016-06-11 00:50:05.144408
271745,complete,2,1978-05-13,TN,38018,android,2016-06-11 05:30:41.742023
330950,complete,2,1993-08-12,IA,52320,ios,2016-07-14 00:05:58.157091
263749,complete,2,1982-06-03,FL,33812,ios,2016-06-03 11:37:41.032433
92726,complete,2,1963-03-31,TN,37312,ios,2016-06-11 00:56:55.893099
274816,complete,2,1980-09-26,MA,02134,ios,2016-06-15 12:48:45.518698
271789,complete,2,1985-12-19,MA,01020,ios,2016-06-11 08:13:46.283816
271636,complete,2,1983-12-26,NY,11206,ios,2016-06-11 01:05:24.003637
275224,complete,1,1994-11-12,MD,21043,ios,2016-06-15 14:34:32.029753
172118,complete,2,1994-10-13,MI,48104,ios,2016-06-17 22:57:27.103963
263433,complete,2,1995-05-22,LA,70115,android,2016-06-03 03:38:54.797108
280783,complete,2,1954-09-15,MO,65325,android,2016-07-03 18:55:20.206533
275171,complete,2,1990-10-13,IL,60451,android,2016-06-15 13:14:18.459075
187772,complete,2,1981-08-05,TX,78108,android,2016-06-18 12:02:47.208114
277128,complete,2,1977-09-20,CO,80910,android,2016-06-18 03:46:54.046624
280623,complete,2,1989-12-23,NC,27405,android,2016-06-21 22:39:38.095734
277262,complete,2,1989-07-25,AZ,85203,ios,2016-06-18 07:38:50.149514
279536,complete,3,1965-12-21,NY,14221,android,2016-06-20 21:46:47.309952
280699,complete,2,1989-02-15,NC,28262,ios,2016-06-22 00:09:07.820655
280758,complete,1,1992-03-14,SC,29621,android,2016-06-22 01:05:24.411635
281418,complete,3,1989-12-18,WA,99148,android,2016-06-22 18:13:21.105274
263432,complete,2,1978-05-27,MD,20814,ios,2016-06-03 03:33:21.253893
160380,complete,2,1993-08-25,ID,83617,ios,2016-06-07 16:12:57.400413
271674,complete,3,1985-10-04,CT,06784,android,2016-06-11 02:41:53.274657
271639,complete,3,1988-01-27,TX,79705,ios,2016-06-11 01:13:57.501381
271644,closed,1,1997-08-14,CA,93551,android,2016-06-11 01:24:20.791376
332085,complete,1,1992-07-20,GA,30126,android,2016-07-14 12:10:49.140853
263436,complete,2,1966-07-13,TX,77505,ios,2016-06-03 03:37:56.073061
263579,complete,3,1981-05-04,CA,93314,ios,2016-06-03 05:30:56.257461
268845,complete,2,1994-11-20,NC,28278,android,2016-06-07 16:09:58.754489
271860,complete,2,1990-07-09,MD,20774,ios,2016-06-11 13:49:59.237604
275182,complete,2,1988-03-04,NC,28208,ios,2016-06-15 13:39:46.853624
263437,complete,1,1986-02-04,CA,90201,android,2016-06-03 03:39:41.828599
263612,complete,1,1997-11-11,TX,75217,android,2016-06-11 22:57:52.648987
263762,complete,2,1963-01-05,PA,19063,ios,2016-06-03 12:01:49.288546
248420,complete,1,1998-03-20,FL,32407,android,2016-06-15 13:11:42.243371
276924,complete,2,1995-03-03,SC,29732,android,2016-06-17 23:48:49.88926
